DATE,Open,High,Low,Close,Volume
04/03/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/04/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/05/2009,0.0003,0.0003,0.0003,0.0003,850.00
04/06/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/07/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/08/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/09/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/10/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/11/2009,0.0003,0.0003,0.0003,0.0003,350.00
04/12/2009,0.0003,0.0003,0.0003,0.0003,950.00
04/13/2009,0.0003,0.0003,0.0003,0.0003,50.00
04/14/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/15/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/16/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/17/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/18/2009,0.0003,0.0003,0.0003,0.0003,50.00
04/19/2009,0.0003,0.0003,0.0003,0.0003,400.00
04/20/2009,0.0003,0.0003,0.0003,0.0003,5750.00
04/21/2009,0.0003,0.0003,0.0003,0.0003,50.00
04/22/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/23/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/24/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/25/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/26/2009,0.0003,0.0003,0.0003,0.0003,750.00
04/27/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/28/2009,0.0003,0.0003,0.0003,0.0003,0.00
04/29/2009,0.0003,0.0003,0.0003,0.0003,1000.00
04/30/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/01/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/02/2009,0.0003,0.0003,0.0003,0.0003,749.91
05/03/2009,0.0003,0.0003,0.0003,0.0003,110.00
05/04/2009,0.0003,0.0003,0.0003,0.0003,1500.00
05/05/2009,0.0003,0.0003,0.0003,0.0003,500.00
05/06/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/07/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/08/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/09/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/10/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/11/2009,0.0003,0.0003,0.0003,0.0003,99.90
05/12/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/13/2009,0.0003,0.0003,0.0003,0.0003,99.00
05/14/2009,0.0003,0.0003,0.0003,0.0003,150.00
05/15/2009,0.0003,0.0003,0.0003,0.0003,500.00
05/16/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/17/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/18/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/19/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/20/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/21/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/22/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/23/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/24/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/25/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/26/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/27/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/28/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/29/2009,0.0003,0.0003,0.0003,0.0003,3000.00
05/30/2009,0.0003,0.0003,0.0003,0.0003,0.00
05/31/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/01/2009,0.0003,0.0003,0.0003,0.0003,50.00
06/02/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/03/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/04/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/05/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/06/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/07/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/08/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/09/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/10/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/11/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/12/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/13/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/14/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/15/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/16/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/17/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/18/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/19/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/20/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/21/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/22/2009,0.0003,0.0003,0.0003,0.0003,3000.00
06/23/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/24/2009,0.0003,0.0003,0.0003,0.0003,148.98
06/25/2009,0.0003,0.0003,0.0003,0.0003,1000.00
06/26/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/27/2009,0.0003,0.0003,0.0003,0.0003,0.00
06/28/2009,0.0003,0.0003,0.0003,0.0003,50.00
06/29/2009,0.0003,0.0003,0.0003,0.0003,50.00
06/30/2009,0.0003,0.0003,0.0003,0.0003,95.00
07/01/2009,0.0003,0.0003,0.0003,0.0003,100.00
07/02/2009,0.0003,0.0003,0.0003,0.0003,50.00
07/03/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/04/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/05/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/06/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/07/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/08/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/09/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/10/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/11/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/12/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/13/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/14/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/15/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/16/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/17/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/18/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/19/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/20/2009,0.0003,0.0003,0.0003,0.0003,6049.53
07/21/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/22/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/23/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/24/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/25/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/26/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/27/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/28/2009,0.0003,0.0003,0.0003,0.0003,0.00
07/29/2009,0.0003,0.0003,0.0003,0.0003,100.00
07/30/2009,0.0003,0.0003,0.0003,0.0003,50.00
07/31/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/01/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/02/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/03/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/04/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/05/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/06/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/07/2009,0.0003,0.0003,0.0003,0.0003,5549.40
08/08/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/09/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/10/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/11/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/12/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/13/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/14/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/15/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/16/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/17/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/18/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/19/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/20/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/21/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/22/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/23/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/24/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/25/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/26/2009,0.0003,0.0003,0.0003,0.0003,2348.06
08/27/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/28/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/29/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/30/2009,0.0003,0.0003,0.0003,0.0003,0.00
08/31/2009,0.0003,0.0003,0.0003,0.0003,300.00
09/01/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/02/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/03/2009,0.0003,0.0003,0.0003,0.0003,700.00
09/04/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/05/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/06/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/07/2009,0.0003,0.0003,0.0003,0.0003,650.00
09/08/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/09/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/10/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/11/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/12/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/13/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/14/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/15/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/16/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/17/2009,0.0003,0.0003,0.0003,0.0003,5049.88
09/18/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/19/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/20/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/21/2009,0.0003,0.0003,0.0003,0.0003,400.00
09/22/2009,0.0003,0.0003,0.0003,0.0003,2000.00
09/23/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/24/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/25/2009,0.0003,0.0003,0.0003,0.0003,1300.00
09/26/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/27/2009,0.0003,0.0003,0.0003,0.0003,800.00
09/28/2009,0.0003,0.0003,0.0003,0.0003,0.00
09/29/2009,0.0003,0.0003,0.0003,0.0003,2150.00
09/30/2009,0.0003,0.0003,0.0003,0.0003,0.00
10/01/2009,0.0003,0.0003,0.0003,0.0003,0.00
10/02/2009,0.0003,0.0003,0.0003,0.0003,500.00
10/03/2009,0.0003,0.0003,0.0003,0.0003,0.00
10/04/2009,0.0003,0.0003,0.0003,0.0003,0.00
10/05/2009,0.000764,0.000764,0.000764,0.000764,0.00
10/06/2009,0.000885,0.000885,0.000885,0.000885,900.00
10/07/2009,0.00105,0.00105,0.00105,0.00105,0.00
10/08/2009,0.001084,0.001084,0.001084,0.001084,0.00
10/09/2009,0.0012,0.0012,0.0012,0.0012,0.00
10/10/2009,0.00112,0.00112,0.00112,0.00112,0.00
10/11/2009,0.001153,0.001153,0.001153,0.001153,0.00
10/12/2009,0.001102,0.001102,0.001102,0.001102,5050.00
10/13/2009,0.001129,0.001129,0.001129,0.001129,0.00
10/14/2009,0.001136,0.001136,0.001136,0.001136,0.00
10/15/2009,0.00117,0.00117,0.00117,0.00117,0.00
10/16/2009,0.001245,0.001245,0.001245,0.001245,9700.00
10/17/2009,0.001241,0.001241,0.001241,0.001241,0.00
10/18/2009,0.001225,0.001225,0.001225,0.001225,350.00
10/19/2009,0.001248,0.001248,0.001248,0.001248,0.00
10/20/2009,0.001233,0.001233,0.001233,0.001233,5049.76
10/21/2009,0.001211,0.001211,0.001211,0.001211,899.76
10/22/2009,0.00122,0.00122,0.00122,0.00122,11950.00
10/23/2009,0.001257,0.001257,0.001257,0.001257,0.00
10/24/2009,0.001273,0.001273,0.001273,0.001273,12250.00
10/25/2009,0.001288,0.001288,0.001288,0.001288,0.00
10/26/2009,0.001266,0.001266,0.001266,0.001266,0.00
10/27/2009,0.001263,0.001263,0.001263,0.001263,13000.00
10/28/2009,0.001285,0.001285,0.001285,0.001285,0.00
10/29/2009,0.001266,0.001266,0.001266,0.001266,2050.00
10/30/2009,0.001256,0.001256,0.001256,0.001256,0.00
10/31/2009,0.001247,0.001247,0.001247,0.001247,0.00
11/01/2009,0.001219,0.001219,0.001219,0.001219,0.00
11/02/2009,0.001256,0.001256,0.001256,0.001256,0.00
11/03/2009,0.001273,0.001273,0.001273,0.001273,0.00
11/04/2009,0.001306,0.001306,0.001306,0.001306,15500.00
11/05/2009,0.001306,0.001306,0.001306,0.001306,0.00
11/06/2009,0.001286,0.001286,0.001286,0.001286,0.00
11/07/2009,0.00128,0.00128,0.00128,0.00128,0.00
11/08/2009,0.00126,0.00126,0.00126,0.00126,0.00
11/09/2009,0.00126,0.00126,0.00126,0.00126,0.00
11/10/2009,0.001236,0.001236,0.001236,0.001236,0.00
11/11/2009,0.001299,0.001299,0.001299,0.001299,90000.00
11/12/2009,0.001341,0.001341,0.001341,0.001341,0.00
11/13/2009,0.001355,0.001355,0.001355,0.001355,600.00
11/14/2009,0.001286,0.001286,0.001286,0.001286,0.00
11/15/2009,0.001236,0.001236,0.001236,0.001236,0.00
11/16/2009,0.001189,0.001189,0.001189,0.001189,0.00
11/17/2009,0.001178,0.001178,0.001178,0.001178,0.00
11/18/2009,0.001106,0.001106,0.001106,0.001106,0.00
11/19/2009,0.001073,0.001073,0.001073,0.001073,44350.00
11/20/2009,0.001077,0.001077,0.001077,0.001077,0.00
11/21/2009,0.001064,0.001064,0.001064,0.001064,0.00
11/22/2009,0.001059,0.001059,0.001059,0.001059,0.00
11/23/2009,0.001,0.001,0.001,0.001,0.00
11/24/2009,0.000927,0.000927,0.000927,0.000927,0.00
11/25/2009,0.0009,0.0009,0.0009,0.0009,0.00
11/26/2009,0.000897,0.000897,0.000897,0.000897,0.00
11/27/2009,0.00086,0.00086,0.00086,0.00086,0.00
11/28/2009,0.000849,0.000849,0.000849,0.000849,0.00
11/29/2009,0.000829,0.000829,0.000829,0.000829,0.00
11/30/2009,0.000824,0.000824,0.000824,0.000824,0.00
12/01/2009,0.000811,0.000811,0.000811,0.000811,10049.78
12/02/2009,0.000795,0.000795,0.000795,0.000795,0.00
12/03/2009,0.000771,0.000771,0.000771,0.000771,0.00
12/04/2009,0.000746,0.000746,0.000746,0.000746,0.00
12/05/2009,0.000748,0.000748,0.000748,0.000748,900.00
12/06/2009,0.000733,0.000733,0.000733,0.000733,140.00
12/07/2009,0.000718,0.000718,0.000718,0.000718,0.00
12/08/2009,0.0007,0.0007,0.0007,0.0007,1500.00
12/09/2009,0.000687,0.000687,0.000687,0.000687,2341.00
12/10/2009,0.00067,0.00067,0.00067,0.00067,0.00
12/11/2009,0.000665,0.000665,0.000665,0.000665,0.00
12/12/2009,0.00064,0.00064,0.00064,0.00064,5200.00
12/13/2009,0.000618,0.000618,0.000618,0.000618,0.00
12/14/2009,0.000615,0.000615,0.000615,0.000615,16591.35
12/15/2009,0.000615,0.000615,0.000615,0.000615,5459.00
12/16/2009,0.000622,0.000622,0.000622,0.000622,850.00
12/17/2009,0.000613,0.000613,0.000613,0.000613,299.50
12/18/2009,0.000616,0.000616,0.000616,0.000616,0.00
12/19/2009,0.00063,0.00063,0.00063,0.00063,0.00
12/20/2009,0.000627,0.000627,0.000627,0.000627,0.00
12/21/2009,0.000627,0.000627,0.000627,0.000627,0.00
12/22/2009,0.000633,0.000633,0.000633,0.000633,0.00
12/23/2009,0.000633,0.000633,0.000633,0.000633,0.00
12/24/2009,0.000633,0.000633,0.000633,0.000633,0.00
12/25/2009,0.000633,0.000633,0.000633,0.000633,50.00
12/26/2009,0.000633,0.000633,0.000633,0.000633,0.00
12/27/2009,0.000633,0.000633,0.000633,0.000633,250.00
12/28/2009,0.000633,0.000633,0.000633,0.000633,0.00
12/29/2009,0.000633,0.000633,0.000633,0.000633,0.00
12/30/2009,0.000643,0.000643,0.000643,0.000643,0.00
12/31/2009,0.000689,0.000689,0.000689,0.000689,0.00
01/01/2010,0.000718,0.000718,0.000718,0.000718,0.00
01/02/2010,0.000718,0.000718,0.000718,0.000718,0.00
01/03/2010,0.000718,0.000718,0.000718,0.000718,0.00
01/04/2010,0.000718,0.000718,0.000718,0.000718,20804.35
01/05/2010,0.000718,0.000718,0.000718,0.000718,0.00
01/06/2010,0.000718,0.000718,0.000718,0.000718,0.00
01/07/2010,0.000718,0.000718,0.000718,0.000718,0.00
01/08/2010,0.000718,0.000718,0.000718,0.000718,0.00
01/09/2010,0.000718,0.000718,0.000718,0.000718,0.00
01/10/2010,0.000718,0.000718,0.000718,0.000718,0.00
01/11/2010,0.000718,0.000718,0.000718,0.000718,0.00
01/12/2010,0.000718,0.000718,0.000718,0.000718,10799.62
01/13/2010,0.000718,0.000718,0.000718,0.000718,58.00
01/14/2010,0.000718,0.000718,0.000718,0.000718,405.00
01/15/2010,0.000718,0.000718,0.000718,0.000718,200.74
01/16/2010,0.002831,0.002831,0.002831,0.002831,251.00
01/17/2010,0.0028,0.0028,0.0028,0.0028,0.00
01/18/2010,0.002946,0.002946,0.002946,0.002946,50.00
01/19/2010,0.002736,0.002736,0.002736,0.002736,0.00
01/20/2010,0.002919,0.002919,0.002919,0.002919,0.00
01/21/2010,0.002893,0.002893,0.002893,0.002893,488.29
01/22/2010,0.003048,0.003048,0.003048,0.003048,250.00
01/23/2010,0.003211,0.003211,0.003211,0.003211,49.00
01/24/2010,0.003252,0.003252,0.003252,0.003252,0.00
01/25/2010,0.003254,0.003254,0.003254,0.003254,3250.00
01/26/2010,0.003366,0.003366,0.003366,0.003366,798.00
01/27/2010,0.003185,0.003185,0.003185,0.003185,1000.00
01/28/2010,0.003281,0.003281,0.003281,0.003281,1050.00
01/29/2010,0.003259,0.003259,0.003259,0.003259,900.00
01/30/2010,0.003241,0.003241,0.003241,0.003241,1650.00
01/31/2010,0.003298,0.003298,0.003298,0.003298,1100.00
02/01/2010,0.003297,0.003297,0.003297,0.003297,2599.00
02/02/2010,0.003364,0.003364,0.003364,0.003364,1050.00
02/03/2010,0.003496,0.003496,0.003496,0.003496,300.00
02/04/2010,0.00357,0.00357,0.00357,0.00357,2049.99
02/05/2010,0.003658,0.003658,0.003658,0.003658,12249.00
02/06/2010,0.003672,0.003672,0.003672,0.003672,900.00
02/07/2010,0.003735,0.003735,0.003735,0.003735,449.00
02/08/2010,0.003795,0.003795,0.003795,0.003795,5952.00
02/09/2010,0.003803,0.003803,0.003803,0.003803,20899.56
02/10/2010,0.003857,0.003857,0.003857,0.003857,30250.00
02/11/2010,0.003847,0.003847,0.003847,0.003847,3650.00
02/12/2010,0.003911,0.003911,0.003911,0.003911,5650.00
02/13/2010,0.004005,0.004005,0.004005,0.004005,6150.00
02/14/2010,0.004052,0.004052,0.004052,0.004052,13766.34
02/15/2010,0.004147,0.004147,0.004147,0.004147,4549.98
02/16/2010,0.004203,0.004203,0.004203,0.004203,750.00
02/17/2010,0.004261,0.004261,0.004261,0.004261,44683.17
02/18/2010,0.004307,0.004307,0.004307,0.004307,2899.00
02/19/2010,0.004415,0.004415,0.004415,0.004415,100.01
02/20/2010,0.004559,0.004559,0.004559,0.004559,600.00
02/21/2010,0.004662,0.004662,0.004662,0.004662,6266.83
02/22/2010,0.004706,0.004706,0.004706,0.004706,14300.00
02/23/2010,0.00485,0.00485,0.00485,0.00485,0.00
02/24/2010,0.004975,0.004975,0.004975,0.004975,5300.00
02/25/2010,0.005029,0.005029,0.005029,0.005029,10600.00
02/26/2010,0.005104,0.005104,0.005104,0.005104,10949.00
02/27/2010,0.005168,0.005168,0.005168,0.005168,450.00
02/28/2010,0.005298,0.005298,0.005298,0.005298,5249.00
03/01/2010,0.005397,0.005397,0.005397,0.005397,1600.00
03/02/2010,0.005472,0.005472,0.005472,0.005472,1950.00
03/03/2010,0.005472,0.005472,0.005472,0.005472,10050.00
03/04/2010,0.005472,0.005472,0.005472,0.005472,19300.00
03/05/2010,0.005472,0.005472,0.005472,0.005472,0.00
03/06/2010,0.005472,0.005472,0.005472,0.005472,23597.39
03/07/2010,0.005472,0.005472,0.005472,0.005472,7500.00
03/08/2010,0.005472,0.005472,0.005472,0.005472,9045.18
03/09/2010,0.005472,0.005472,0.005472,0.005472,4000.00
03/10/2010,0.005472,0.005472,0.005472,0.005472,2499.99
03/11/2010,0.005472,0.005472,0.005472,0.005472,3200.00
03/12/2010,0.005472,0.005472,0.005472,0.005472,350.00
03/13/2010,0.005472,0.005472,0.005472,0.005472,1800.00
03/14/2010,0.005472,0.005472,0.005472,0.005472,1550.00
03/15/2010,0.005472,0.005472,0.005472,0.005472,100.00
03/16/2010,0.005472,0.005472,0.005472,0.005472,1201.00
03/17/2010,0.005472,0.005472,0.005472,0.005472,1200.00
03/18/2010,0.005472,0.005472,0.005472,0.005472,3840.00
03/19/2010,0.005472,0.005472,0.005472,0.005472,6196.00
03/20/2010,0.005472,0.005472,0.005472,0.005472,4950.00
03/21/2010,0.005472,0.005472,0.005472,0.005472,200.00
03/22/2010,0.005472,0.005472,0.005472,0.005472,2350.00
03/23/2010,0.005472,0.005472,0.005472,0.005472,3810.59
03/24/2010,0.005472,0.005472,0.005472,0.005472,1550.00
03/25/2010,0.005472,0.005472,0.005472,0.005472,23900.00
03/26/2010,0.005472,0.005472,0.005472,0.005472,3600.00
03/27/2010,0.005472,0.005472,0.005472,0.005472,2500.00
03/28/2010,0.005472,0.005472,0.005472,0.005472,2050.00
03/29/2010,0.005472,0.005472,0.005472,0.005472,3100.00
03/30/2010,0.005472,0.005472,0.005472,0.005472,350.00
03/31/2010,0.005472,0.005472,0.005472,0.005472,1324.20
04/01/2010,0.005472,0.005472,0.005472,0.005472,1100.00
04/02/2010,0.005472,0.005472,0.005472,0.005472,950.00
04/03/2010,0.005472,0.005472,0.005472,0.005472,1673.48
04/04/2010,0.005472,0.005472,0.005472,0.005472,3199.74
04/05/2010,0.005472,0.005472,0.005472,0.005472,10337.19
04/06/2010,0.005472,0.005472,0.005472,0.005472,4941.00
04/07/2010,0.005472,0.005472,0.005472,0.005472,5303.14
04/08/2010,0.005472,0.005472,0.005472,0.005472,2738.74
04/09/2010,0.005472,0.005472,0.005472,0.005472,29407.92
04/10/2010,0.005472,0.005472,0.005472,0.005472,14004.13
04/11/2010,0.005472,0.005472,0.005472,0.005472,12868.91
04/12/2010,0.005472,0.005472,0.005472,0.005472,26885.76
04/13/2010,0.005472,0.005472,0.005472,0.005472,1260.00
04/14/2010,0.005472,0.005472,0.005472,0.005472,5483.88
04/15/2010,0.005472,0.005472,0.005472,0.005472,112013.93
04/16/2010,0.005472,0.005472,0.005472,0.005472,12277.47
04/17/2010,0.005472,0.005472,0.005472,0.005472,3492.38
04/18/2010,0.005472,0.005472,0.005472,0.005472,36324.70
04/19/2010,0.005472,0.005472,0.005472,0.005472,23533.18
04/20/2010,0.005472,0.005472,0.005472,0.005472,10685.00
04/21/2010,0.005472,0.005472,0.005472,0.005472,7528.80
04/22/2010,0.005472,0.005472,0.005472,0.005472,18542.85
04/23/2010,0.005472,0.005472,0.005472,0.005472,3255.03
04/24/2010,0.005472,0.005472,0.005472,0.005472,11393.06
04/25/2010,0.003,0.003,0.003,0.003,14570.80
04/26/2010,0.003,0.003,0.003,0.003,10345.49
04/27/2010,0.003,0.003,0.003,0.003,2577.94
04/28/2010,0.003,0.003,0.003,0.003,6279.78
04/29/2010,0.003,0.003,0.003,0.003,3597.06
04/30/2010,0.003,0.003,0.003,0.003,60020.32
05/01/2010,0.003,0.003,0.003,0.003,4547.60
05/02/2010,0.003,0.003,0.003,0.003,1548.00
05/03/2010,0.003,0.003,0.003,0.003,7500.00
05/04/2010,0.003,0.003,0.003,0.003,18449.99
05/05/2010,0.003284,0.003284,0.003284,0.003284,18560.66
05/06/2010,0.004014,0.004014,0.004014,0.004014,15001.00
05/07/2010,0.004206,0.004206,0.004206,0.004206,33294.00
05/08/2010,0.003499,0.003499,0.003499,0.003499,16370.26
05/09/2010,0.003499,0.003499,0.003499,0.003499,8077.98
05/10/2010,0.0039,0.0039,0.0039,0.0039,8363.75
05/11/2010,0.004043,0.004043,0.004043,0.004043,1450.15
05/12/2010,0.004376,0.004376,0.004376,0.004376,20720.11
05/13/2010,0.004376,0.004376,0.004376,0.004376,10106.78
05/14/2010,0.004,0.004,0.004,0.004,15103.23
05/15/2010,0.004,0.004,0.004,0.004,2674.00
05/16/2010,0.004,0.004,0.004,0.004,1836.00
05/17/2010,0.004,0.004,0.004,0.004,10024.48
05/18/2010,0.004647,0.004647,0.004647,0.004647,7364.90
05/19/2010,0.004571,0.004571,0.004571,0.004571,14324.61
05/20/2010,0.0045,0.0045,0.0045,0.0045,3480.93
05/21/2010,0.0045,0.0045,0.0045,0.0045,38844.96
05/22/2010,0.004473,0.004473,0.004473,0.004473,28099.16
05/23/2010,0.0047,0.0047,0.0047,0.0047,18488.36
05/24/2010,0.0047,0.0047,0.0047,0.0047,3966.00
05/25/2010,0.004845,0.004845,0.004845,0.004845,6299.00
05/26/2010,0.004598,0.004598,0.004598,0.004598,13958.97
05/27/2010,0.004598,0.004598,0.004598,0.004598,12228.51
05/28/2010,0.004547,0.004547,0.004547,0.004547,25456.10
05/29/2010,0.004485,0.004485,0.004485,0.004485,42451.00
05/30/2010,0.004485,0.004485,0.004485,0.004485,3212.30
05/31/2010,0.004485,0.004485,0.004485,0.004485,5010.00
06/01/2010,0.004485,0.004485,0.004485,0.004485,5301.97
06/02/2010,0.004485,0.004485,0.004485,0.004485,2832.51
06/03/2010,0.004485,0.004485,0.004485,0.004485,8202.88
06/04/2010,0.004485,0.004485,0.004485,0.004485,30327.35
06/05/2010,0.004485,0.004485,0.004485,0.004485,3850.00
06/06/2010,0.004485,0.004485,0.004485,0.004485,6150.00
06/07/2010,0.004518,0.004518,0.004518,0.004518,25499.80
06/08/2010,0.004518,0.004518,0.004518,0.004518,6800.00
06/09/2010,0.004563,0.004563,0.004563,0.004563,70981.57
06/10/2010,0.005,0.005,0.005,0.005,19715.62
06/11/2010,0.005,0.005,0.005,0.005,8985.58
06/12/2010,0.005,0.005,0.005,0.005,11429.09
06/13/2010,0.005,0.005,0.005,0.005,12203.63
06/14/2010,0.005,0.005,0.005,0.005,41315.00
06/15/2010,0.005,0.005,0.005,0.005,32058.00
06/16/2010,0.005,0.005,0.005,0.005,27398.99
06/17/2010,0.005,0.005,0.005,0.005,19978.45
06/18/2010,0.004975,0.004975,0.004975,0.004975,10379.00
06/19/2010,0.004975,0.004975,0.004975,0.004975,56662.77
06/20/2010,0.004975,0.004975,0.004975,0.004975,26248.00
06/21/2010,0.004975,0.004975,0.004975,0.004975,36277.09
06/22/2010,0.004975,0.004975,0.004975,0.004975,29298.64
06/23/2010,0.004967,0.004967,0.004967,0.004967,27420.00
06/24/2010,0.005181,0.005181,0.005181,0.005181,29539.37
